warehouse,product,alpha,unit_code,long_description,nominal_key,purchase_key,analysis_a,analysis_b,last_supplier,physical_qty,on_order_qty,current_cost,min_stock_level
ES,VB19WHST32,BELT,EACH,HABASITBELT19X3MM,199,199,199,OBS,BC45,0,0,0,0
ES,VB20301978,BELT,EACH,V. BELT 2030 X X19MM,199,199,199,VEE BE,LP09,4,0,90,0
ES,VB20MMJN73,BELT,EACH,BELTS JOINED ENDLESS,199,199,199,OBS,BC45,0,0,0,0
ES,VB20WIDE51,BELT,EACH,BELTS JOINED AT 20MM,199,199,199,OBS,BC45,0,0,0,0
ES,VB20X2HA89,BELT,EACH,HABASIT BELT 20MM X2MM,199,199,199,OBS,ia01,0,0,0,0
ES,VB22X10897,BELT,EACH,HEBASIT BELT 22X10X800MM,199,199,199,VEE BE,LP09,0,0,118,0
ES,VB23401979,BELT,EACH,V. BELT 2340 X 19MM,199,199,199,OBS,BP35,0,0,54,0
ES,VB25016M91,BELT,EACH,V BELT 2500X16MM,199,199,199,OBS,BU20,0,0,21.74,0
ES,VB2840BE52,BELT,EACH,2840*15 J.O.S. BELT BB12 MACHINE,199,199,199,OBS,BC45,0,0,0,0
ES,VB293SET81,BELT,EACH,VEE BELT PART NO. 2903-1024-04,199,199,199,OBS,,0,0,0,0
ES,VB3080TM21,BELT,EACH,HABASIT S3TRANSMISSION BELT 19MMX3.080MT,199,199,199,OBS,Unknown,0,0,0,0
ES,VB3330TM22,BELT,EACH,HABASIT S3 TRANSMISSIONBELT19MMX3.330MTS,199,19,199,OBS,Unknown,0,0,0,0
ES,VB36103Y96,BELT,EACH,HEBASIT BELT 25MM/3YG 3610 ENDLESS,199,199,199,VEE BE,CASH,0,0,65,0
ES,VB38803Y95,BELT,EACH,HEBASIT 25MM /3YG3880 ENDLESS BELT,199,199,199,VEE BE,CASH,0,0,66,0
ES,VB40MMET63,BELT,EACH,1210 X 40MM E TRANSMISION BELT,199,199,199,OBS,BC45,0,0,0,0
ES,VB48102597,BELTS,EACH,4810X25X4MM BELTS,199,199,199,VEE BE,ia01,2,0,132.365,0
ES,VB50EBLT57,BELT,EACH,TRANSMISION BELT,199,199,199,OBS,,0,0,0,0
ES,VB50FDER86,BELT,EACH,FEEDER BELTS 1250X50MM,199,199,199,OBS,,0,0,0,0
ES,VB50MMET62,BELT,EACH,2100MM X 50MM E TRANSMISION BELT,199,199,199,OBS,BC45,0,0,0,0
ES,VB51202596,BELT,EACH,5120X25X4MM BELTS,199,199,199,VEE BE,LP09,0,0,96,0
ES,VB51203095,BELT,EACH,5120X30X4MM BELTS,199,199,199,VEE BE,ia01,0,0,147.92,0
ES,VB550X1288,BELT,EACH,CONVEYOR BELT S1 550X12MM,199,199,199,OBS,BP35,0,0,8.5,0
ES,VB600WGE03,BELT,EACH,ND WEDGEBELTS 10-600,199,199,199,OBS,Unknown,0,0,0,0
ES,VB740A2854,BELT,EACH,VEE BELT A740\A28X710,199,199,199,OBS,BU20,0,0,0,0
ES,VB800X1094,BELT,EACH,VSB10 V. BELT 800X10X22,199,199,199,VEE BE,,0,0,0,0
ES,VB8X55O058,BELT,EACH,V S P BELT 22 X 8 X 550,199,199,199,OBS,BF05,0,0,0,0
ES,VB914OPT30,BELT,EACH,OPTI BELTS-RB PJ914,199,199,199,OBS,Unknown,0,0,0,0
ES,VB986FEB82,BELT,EACH,FEEDER BELT 986X30X8MM,199,199,199,BELT,BP35,0,0,135,0
ES,VBA7813247,BELT,EACH,A78 13 X 2020 DRIVE BELT,199,199,199,OBS,BM36,0,0,0,0
ES,VBBELNTI45,BELT,EACH,BELT NTI 2900 X 18E,199,199,199,OBS,BC45,0,0,0,0
ES,VBBOOOTM28,BELT,EACH,HABASITS3TRANSMISSIONBELTS19MMX3.00MTS,199,199,199,OBS,Unknown,0,0,0,0
ES,VBBSTFLG12,BELT,EACH,BOBST FOLDING BELTS 3880X 10MMXCT30,199,199,199,OBS,Unknown,0,0,0,0
ES,VBCNVEYR85,VEE BE,EACH,CONVEYANCE BELTS 1500X22MM,199,199,199,OBS,,0,0,0,0
ES,VBEBELTS56,BELT,EACH,35 MM E BELT,199,199,199,OBS,BC45,0,0,0,0
ES,VBELT84071,BELT,EACH,TU6 840MM X 20MM,199,199,199,OBS,BC45,0,0,0,0
ES,VBERBLTP36,BELT,EACH,FEEDER BELT POLY BANDS 1104081360,199,199,199,OBS,BF05,0,0,0,0
ES,VBF0218E48,BELT,EACH,BELT F-O 2900 X18E,199,199,199,OBS,BC45,0,0,0,0
ES,VBFANB4850,BELT,EACH,FAN BELTS B48,199,199,199,OBS,BM36,0,0,0,0
ES,VBFEDERB84,BELT,EACH,FEEDER BELT 1500X85MM,199,199,199,OBS,,0,0,0,0
ES,VBFI144065,BELT,EACH,F-I TRANSMISION BELTS 1440 X30MM,199,199,199,OBS,BC45,0,0,0,0
ES,VBFIBELT64,BELT,EACH,FI TRANSMISION BELTS 1970 X 25MM,199,199,199,OBS,BC45,0,0,0,0
ES,VBFIXOL045,BELT,EACH,FIXOL SOLUTION 32260,199,199,199,VEE BE,LA06,3,0,20,0
ES,VBFO281069,BELT,EACH,TRANSMISION BELT FO 2810 X 20,199,199,199,OBS,BC45,0,0,0,0
ES,VBHABFD244,BELT,EACH,FLAT BELT 1300 X 25 F/W LLINATEX,199,199,199,OBS,BR03,0,0,0,0
ES,VBHABFD492,BELT,EACH,HABASIT VEST S2 1343626492,199,199,199,OBS,BR03,0,0,0,0
ES,VBHABFD832,BELT,EACH,HABASIT FEEDER BELT S141 1343625832,199,199,199,OBS,BR03,0,0,0,0
ES,VBHABVT538,BELT,EACH,HABASIT VEST S3 134362626538,199,199,199,OBS,BR03,0,0,0,0
ES,VBHSTNLR11,BELT,EACH,HABASIT BELTINGL16X20MMA211NYLONLEATHER,199,199,199,OBS,Unknown,0,0,0,0
ES,VBLAMNF055,BELT,EACH,BELT LAMINATED WITH FO BELT,199,199,199,OBS,,0,0,0,0
ES,VBNONTD101,BELT,METRE,NON PERFORATED V BELTS,199,199,199,VEE BE,LP09,0,0,70,0
ES,VBNTI40034,BELT,EACH,SUCTION BELTS SPEED MASTER L3,199,199,199,OBS,BP35,0,0,20,0
ES,VBNYLEA276,BELT,EACH,NYLON LEATHER BELT A3LL 1343625276A,199,199,199,OBS,BR03,0,0,0,0
ES,VBNYLEA317,BELT,EACH,NYLON LEATHER BELT A3LL 1343625317,199,199,199,OBS,BR03,0,0,0,0
ES,VBNYLEA364,BELT,EACH,NYLON LEATHER BELT A3LL 1343625364,199,199,199,OBS,BR03,0,0,0,0
ES,VBNYLEA440,BELT,EACH,NYLON LEATHER BELT A3LL 1343625440,199,199,199,OBS,BR03,0,0,0,0
ES,VBNYLEA493,BELT,EACH,NYLON LEATHER BELT 2LL 1343625493,199,199,199,OBS,BR03,0,0,0,0
ES,VBNYLEA526,BELT,EACH,NYLON LEATHER BELT A2LL 1343625526,199,199,199,OBS,BR03,0,0,0,0
ES,VBOPT5K360,BELT,EACH,OPTIBELTS 5K3 V265,199,199,199,OBS,BF05,0,0,0,0
ES,VBPOCORD82,BELT,EACH,4200 X 8MM POLY CORD,199,199,199,OBS,BP35,0,0,62,0
ES,VBPOCORN74,BELT,EACH,POLYCORDS 4150 X 8MM,199,199,199,OBS,BC45,0,0,0,0
ES,VBPRTED100,BELT,METRE,PERFORATED BELTS,199,199,199,VEE BE,,0,0,0,0
ES,VBREDYLO75,BELT,EACH,FEEDER BELTS  1230 X27MM,199,199,199,OBS,BP35,0,0,127.826,0
ES,VBT200T031,BELT,EACH,TIMING BELT TS 200 031,199,199,199,OBS,BP35,0,0,11.25,0
ES,VBT200T506,BELT,EACH,20 T5 200 TIMINGBELT 8MM,199,199,199,VEE BE,BP35,0,0,27.83,0
ES,VBT245T505,BELT,EACH,TIMING BELTS T5 245X8 FOR SM74 L3,199,199,199,OBS,Unknown,0,0,0,0
ES,VBT5455B56,BELT,EACH,TRIMMING BELTS T5 455 91 TEETH,199,199,199,OBS,BC45,0,0,0,0
ES,VBTBT58M72,BELT,EACH,TIMING BELT T5 455 X 8MM,199,199,199,OBS,BC45,0,0,0,0
ES,VBTU102E50,BELT,EACH,BELT TU 61810 X20E,199,199,199,OBS,BC45,0,0,0,0
ES,VBTU20EF51,BELT,EACH,2020*25 EFO TRANSMISSION  BELTS,199,199,199,OBS,BC45,0,0,0,0
ES,VBTU650E49,BELT,EACH,BELT TU 61270 X 50E WITH HOLES,199,199,199,OBS,BC45,0,0,0,0
ES,VBTU682070,BELT,EACH,TU6 820MM X 20MM BELT,199,199,199,OBS,BC45,0,0,0,0
ES,VBVA820B83,BELT,EACH,VARIATOR BELTS 820X21X8MM,199,199,199,OBS,BP35,0,0,30.435,0
ES,VBVEBELT66,BELT,EACH,V BELT 2040 X 13,199,199,199,OBS,BU20,0,0,0,0
ES,VBVIOLET68,BELT,EACH,ULTRA VIOLET CONVEYER BELT 8000 X 600MM,199,199,199,OBS,,0,0,0,0
ES,VBVSPBLT56,BELT,EACH,VARIABLE SPEED BELT 22 X 8 X 550,199,199,199,OBS,,0,0,0,0
ES,VBVULCOL46,BELTBINDER,EACH,VULCOL 32265,199,199,199,OBS,BR03,0,0,0,0
ES,WA07002800,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,8.46,0
ES,WA07003000,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,12.09,0
ES,WA07012500,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,5.44,0
ES,WA07017100,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,WA07020700,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,1.81,0
ES,WA07021800,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,8.46,0
ES,WA07034700,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,5.44,0
ES,WA07035500,BO,EACH,WASHER,BO,,BO,BO,IB01,0,0,5.44,0
ES,WA07070200,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,WA07094200,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,5.44,0
ES,WA07208403,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,1.81,0
ES,WA07209101,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,5.44,0
ES,WA07220201,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,WA07306102,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,103.38,0
ES,WA07320501,BO,EACH,WASHER,BO,BO,BO,BO,IB01,0,0,22.23,0
ES,ZBS001,EX ZAMBIA,EACH,SENSOR BOBST,199,199,199,BOBST2,Unknown,3,0,97.95,0
ES,ZBS002,EX ZAMBIA,EACH,CLAMP BOBST,199,199,199,BOBST2,Unknown,4,0,46.35,0
ES,ZBS003,EX ZAMBIA,EACH,STRAP BOBST,199,199,199,BOBST2,Unknown,3,0,250.88,0
ES,ZBS004,EX ZAMBIA,EACH,STRAP BOBST,199,199,199,BOBST2,Unknown,4,0,89.05,0
ES,ZBS005,EX ZAMBIA,EACH,CONNECTING PIECE,199,199,199,BOBST2,Unknown,10,0,1.27,0
ES,ZBS006,EX ZAMBIA,EACH,SCREW BOBST,199,199,199,BOBST2,Unknown,2,0,20.82,0
ES,ZBS007,EX ZAMBIA,EACH,WASHER,199,199,199,BOBST2,Unknown,2,0,5.15,0
ES,ZBS008,EX ZAMBIA,EACH,WASHER BOBST,199,199,199,BOBST2,Unknown,2,0,2.12,0
ES,ZBS009,EX ZAMBIA,EACH,WASHER BOBST,199,199,199,BOBST2,Unknown,2,0,3.67,0
ES,ZBS010,EX ZAMBIA,EACH,WASHER,199,199,199,BOBST2,Unknown,3,0,6.42,0
ES,ZBS011,EX ZAMBIA,EACH,WASHER,199,199,199,BOBST2,Unknown,2,0,15.29,0
ES,ZBS012,EX ZAMBIA,EACH,ROLLER BOBST,199,199,199,BOBST2,Unknown,5,0,31.22,0
ES,ZBS013,EX ZAMBIA,EACH,ROLLER BOBST,199,199,199,BOBST2,Unknown,6,0,48.96,0
ES,ZBS014,,EACH,ROLLER BOBST,199,199,199,BOBST2,Unknown,4,0,54.16,0
ES,ZBS015,,EACH,ROLLER BOBST,199,199,199,BOBST2,Unknown,2,0,29.69,0
ES,ZBS016,EX ZAMBIA,EACH,PHOTO CELL - BOBST,199,199,199,BOBST2,Unknown,1,0,149.48,0
ES,ZBS017,EX ZAMBIA,EACH,SQUARE TUBE - BOBST,199,199,199,BOBST2,Unknown,2,0,131.65,0
ES,ZBS018,EX ZAMBIA,EACH,TUBE - BOBST,199,199,199,BOBST2,Unknown,4,0,28.58,0
ES,ZBS019,EX ZAMBIA,EACH,KEY,199,199,199,BOBST2,Unknown,1,0,14.02,0
ES,ZBS020,EX ZAMBIA,EACH,BELT FLAT 1055X20,199,199,199,BOBST2,Unknown,5,0,18.88,0
ES,ZBS021,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,1,0,21.61,0
ES,ZBS022,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,1,0,10.22,0
ES,ZBS023,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,1,0,16.54,0
ES,ZBS024,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,1,0,27.94,0
ES,ZBS025,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,2,0,35.63,0
ES,ZBS026,EX ZAMBIA,EACH,CHAIN,199,199,199,BOBST2,Unknown,1,0,46.77,0
ES,ZBS027,EX ZAMBIA,EACH,SPROCKET WHEEL,199,199,199,BOBST2,Unknown,2,0,42.97,0
ES,ZBS028,EX ZAMBIA,EACH,BELT FLAT 179X20,199,199,199,BOBST2,Unknown,3,0,30.39,0
ES,ZBS029,EX ZAMBIA,EACH,BELT FLAT 2190 X 20,199,199,199,BOBST2,Unknown,4,0,30.83,0
ES,ZBS030,EX ZAMBIA,EACH,BELT VARIABLE SPEED 28X8FX1000,199,199,199,BOBST2,Unknown,1,0,31.79,0
ES,ZBS031,EX ZAMBIA,EACH,LINK - GUIDE CHAIN,199,199,199,BOBST2,Unknown,3,0,14.02,0
ES,ZBS032,EX ZAMBIA,EACH,LINK,199,199,199,BOBST2,Unknown,3,0,26.68,0
ES,ZBS033,EX ZAMBIA,EACH,SNAP RING,199,199,199,BOBST2,Unknown,2,0,0.88,0
ES,ZBS034,EX ZAMBIA,EACH,SUCTION DISC 38X0.8 PAPER,199,199,199,BOBST2,Unknown,36,0,0.15,0
ES,ZBS035,EX ZAMBIA,EACH,BELT TOOTHEND 1240,199,199,199,BOBST2,Unknown,8,0,43.47,0
ES,ZBS036,EX ZAMBIA,EACH,H2 DRIVE,199,199,199,BOBST2,Unknown,0,0,508.9,0
ES,ZBS037,EX ZAMBIA,EACH,BELT FLAT 2510X20,199,199,199,BOBST2,Unknown,4,0,26.52,0
ES,ZBS038,EX ZAMBIA,EACH,CONNECTING PIECE,199,199,199,BOBST2,Unknown,1,0,5.15,0
ES,RSAPL01ROL,ROLAND,EACH,APL ROLLERS,199,199,199,ROLAND,FM01,0,0,122.40417,0
ES,BOB01,TOOL,EACH,BALL BEARING 01 - P/N  BSA1116233000,199,199,199,BOBST,FB04,0,0,55.22,0
ES,BOB02,BOBST,EACH,BALL BEARING 02 - P/N BSA1116242902,199,199,199,BOBST,FB04,0,0,106.86,0
ES,BOB03,BOBST,EACH,BALL BEARING 03 - P/N BSA1116233703,199,199,199,BOBST,FB04,0,0,61.12,0
ES,BOB05,ROLAND,EACH,SHAFT - P/N BSA0690328000,199,199,199,ROLAND,FB04,0,0,7705.34,0
ES,BOB04,BOBST,EACH,SLEEVE - P/N BSA0580129700,199,199,199,BOBST,FB04,0,0,2803.4,0
ES,BOB06,BOBST,EACH,SMALL PLATE - P/N BSA0655165500,199,199,199,BOBST,FB04,0,0,42.36,0
ES,BOB07,BOBST,EACH,SOCKET HEAD CAP SCREW - P/N BSA816006012,199,199,199,BOBST,FB04,0,0,2.32,0
ES,BOB08,BOBST,EACH,CONNECTION 08 - P/N BSA1254218000,199,199,199,BOBST,FB04,0,0,6.67,0
ES,BOB09,BOBST,EACH,CONNECTION 09 - P/N BSA1255138800,199,199,199,BOBST,FB04,0,0,414.76,0
ES,BOB10,BOBST,EACH,PARALLEL KEY,199,199,199,BOBST,FB04,0,0,41.49,0
ES,BOB11,BOBST,EACH,PARALLEL KEY 11 - P/N BSA844120040,199,199,199,BOBST,FB04,0,0,83.74,0
ES,BOB12,BOBST,EACH,PARALLEL KEY 12 - P/N BSA844120100,199,199,199,BOBST,FB04,0,0,60.15,0
ES,BOB13,BOBST,EACH,V-BELT SET OF 2 - P/N BSA1105060300,199,199,199,BOBST,FB04,0,0,111.11,0
ES,BOB14,BOBST,EACH,SEAL - P/N BSA1155084800,199,199,199,BOBST,FB04,0,0,19.15,0
ES,BOB15,BOBST,EACH,RING - P/N BSA0640211400,199,199,199,BOBST,FB04,0,0,265.06,0
ES,SUPROLNTR,HEIDEL,EACH,SUPPORTING ROLLER NATR,199,199,199,HEIDEL,FH01,1,0,168.92,0
ES,SELONU06,HEIDEL,EACH,SELF LOCKING NUT M6,199,199,199,HEIDEL,FH01,1,0,0.28,0
ES,BOB16,BOBST,EACH,ROLLER BEARING,199,199,199,BOBST,FB04,0,0,132.97,0
ES,ROLLER061,HEIDEL,EACH,ROLLER 01 002 061,199,199,199,HEIDEL,FH01,1,0,25.04,0
ES,ECCO1BTS,HEIDEL,EACH,ECCENTRIC BOLT,199,199,199,HEIDEL,FH01,1,0,175.32,0
ES,BOB17,BOBST,EACH,WASHER - BSA1119151200,199,199,199,BOBST,FB04,0,0,2.8,0
ES,SHST010S,,EACH,SHEET STOP OS,199,199,199,HEIDEL,FH01,1,0,95.66,0
ES,COMPSP02,HEILDEL,EACH,COMPRESSION SPRING,199,199,199,HEIDEL,FH01,1,0,3.32,0
ES,BOB18,BOBST,EACH,NUT - P/N BSA1119151200,199,199,199,BOBST,FB04,0,0,13.83,0
ES,SPRING72BT,HEIDEL,EACH,SPRING BOLT,199,199,199,HEIDEL,FH01,1,0,23.62,0
ES,SWIVEL01HD,HEIDEL,EACH,SWIVEL HEAD,199,199,199,HEIDEL,FH01,1,0,45.48,0
ES,BOB19,BOBST,EACH,BRUSH - P/N BSA119151200,199,199,199,BOBST,FB04,0,0,376.95,0
ES,GUIPLT01,,EACH,GUIDE PLATE,199,199,199,HEIDEL,FH01,1,0,16.09,0
ES,COMPSP01,HEIDEL,EACH,COMPRESSION SPRING,199,199,199,HEIDEL,FH01,2,0,3.26,0
ES,BE2210BE01,BEARING,EACH,BEARING 2210,199,199,199,BEAR,,0,0,0,0
ES,RSMWGB08,ROLAND,EACH,MOTOR WITH GEAR BOX,199,199,199,ROLAND,FM01,0,0,1633.79,0
ES,RS3PHAC064,ROLAND,EACH,GEARED THREE PHASE AC MOTOR,199,199,199,ROLAND,FM01,1,0,2763.26,0
ES,RSFLSB360,ROLAND,EACH,FLANGE SB 360,199,199,199,ROLAND,,0,0,0,0
ES,RSBRAKES360,ROLAND,EACH,BRAKES RATOR SB 360,199,199,199,ROLAND,FB06,0,0,4222.35,0
ES,RSAKHSB360,ROLAND,EACH,ANKERSCHEIBE SB 360,199,199,199,ROLAND,,0,0,0,0
ES,RSFRB01Z04,ROLAND,EACH,FORM ROLLER BRACKET,199,199,199,ROLAND,FM01,2,0,2407.16,0
ES,RSSSCYR02,ROLAND,EACH,SHORT STROKE CYLINDER RIGHT,,199,199,ROLAND,FM01,3,0,216.71889,0
ES,RSSSCYL01,ROLAND,EACH,SHORT STROKE CYLINDER LEFT,,,199,ROLAND,FM01,1,0,216.71889,0
ES,RSBLADES01,ROLAND,EACH,BLADES,,,199,ROLAND,FM01,0,0,186.32,0
ES,RSOILTUBE,ROLAND,EACH,6M OIL TUBE,,,199,ROLAND,FM01,3,0,2.1616667,0
ES,RSTUBE8X1,ROLAND,EACH,TUBE 8 X 1,,,199,ROLAND,FM01,0,0,4.5483333,0
ES,RSHD02EX01,ROLAND,EACH,HARD DISKS,199,199,199,ROLAND,FM01,1,0,2511.23,0
